date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:01:06	57719/57719	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-500italic.svg	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-500italic.svg	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:08	17360/17360	---M--	200	added ('OK')	font/ttf	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-500italic.ttf	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-500italic.ttf	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:09	8750/8750	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-600.eot	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-600.eot	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:10	8750/8750	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-600.eot?	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-600d41d.eot	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:11	8000/8000	---M--	200	added ('OK')	font/woff2	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-600.woff2	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-600.woff2	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:12	10604/10604	---M--	200	added ('OK')	font/woff	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-600.woff	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-600.woff	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:14	52524/52524	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-600.svg	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-600.svg	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:16	16044/16044	---M--	200	added ('OK')	font/ttf	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-600.ttf	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-600.ttf	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:16	8522/8522	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-700.eot	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-700.eot	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:18	7816/7816	---M--	200	added ('OK')	font/woff2	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-700.woff2	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-700.woff2	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:18	8522/8522	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-700.eot?	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-700d41d.eot	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:20	10436/10436	---M--	200	added ('OK')	font/woff	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-700.woff	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-700.woff	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:21	51619/51619	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-700.svg	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-700.svg	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:22	15816/15816	---M--	200	added ('OK')	font/ttf	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-700.ttf	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-700.ttf	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:23	8528/8528	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-800.eot	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-800.eot	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:24	7824/7824	---M--	200	added ('OK')	font/woff2	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-800.woff2	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-800.woff2	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:25	8528/8528	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-800.eot?	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-800d41d.eot	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:26	10440/10440	---M--	200	added ('OK')	font/woff	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-800.woff	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-800.woff	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:27	51290/51290	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-800.svg	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-800.svg	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:28	611/611	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2017:55:40%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/images/right_icon.png	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/images/right_icon.png	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:29	15708/15708	---M--	200	added ('OK')	font/ttf	date:Wed,%2002%20Nov%202022%2017:55:38%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-800.ttf	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/poppins-v20-latin-800.ttf	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:52	537868/537868	---M--	200	added ('OK')	font/woff2	date:Wed,%2002%20Nov%202022%2017:55:37%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/icofont.woff2	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/icofont.woff2	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/icofont.min.css)
08:01:56	246696/246696	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Nov%202022%2017:55:41%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/images/testimonial_bg.png	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/images/testimonial_bg.png	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/style.css)
08:01:59	645604/645604	---M--	200	added ('OK')	font/woff	date:Wed,%2002%20Nov%202022%2017:55:37%20GMT	http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/icofont.woff	C:/My%20Web%20Sites/apper%20mobile/kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/fonts/icofont.woff	(from http://kalanidhithemes.com/live-preview/landing-page/apper/all-demo/04-app-landing-page-gredient-color/css/icofont.min.css)
